customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,payment_method,num_support_calls,senior_citizen,partner,paperless_billing,churn
CUST-01434,26,41.0,1121.18,Two year,DSL,Yes,Credit card,3,0,Yes,Yes,0
CUST-01435,3,61.93,192.82,Month-to-month,DSL,Yes,Electronic check,1,1,Yes,No,0
CUST-01436,1,67.33,89.11,One year,DSL,Yes,Mailed check,3,0,Yes,Yes,1
CUST-01437,8,36.74,207.71,One year,Fiber optic,No,Credit card,3,0,Yes,No,1
CUST-01438,29,125.29,3512.25,Month-to-month,Fiber optic,No,Mailed check,1,1,Yes,No,1
CUST-01439,5,102.91,442.67,Month-to-month,Fiber optic,No,Bank transfer,1,0,Yes,Yes,1
CUST-01440,26,80.05,2057.35,Month-to-month,Fiber optic,No,Bank transfer,0,0,No,Yes,1
CUST-01441,72,66.8,4838.48,Month-to-month,Fiber optic,No,Electronic check,0,0,No,Yes,0
CUST-01442,2,59.69,2.28,Month-to-month,Fiber optic,Yes,Electronic check,1,0,No,No,1
CUST-01443,26,41.2,1150.9,Month-to-month,No,Yes,Mailed check,1,0,No,Yes,1
CUST-01444,14,66.94,945.65,Two year,DSL,No,Mailed check,1,0,Yes,Yes,1
CUST-01445,48,71.44,3497.32,Two year,Fiber optic,,Mailed check,2,0,No,No,0
CUST-01446,4,33.96,91.53,Month-to-month,DSL,Yes,Bank transfer,1,1,Yes,Yes,1
CUST-01447,28,73.35,,Month-to-month,Fiber optic,Yes,Mailed check,2,0,Yes,No,1
CUST-01448,43,61.12,2632.36,Month-to-month,Fiber optic,Yes,Credit card,1,0,No,Yes,1
CUST-01449,69,17.3,1234.92,One year,No,No,Credit card,2,0,Yes,No,0
CUST-01450,27,43.49,1162.55,Two year,DSL,No,Bank transfer,1,0,Yes,No,0
CUST-01451,16,54.66,898.22,Month-to-month,No,No,Mailed check,1,0,No,No,1
CUST-01452,23,112.19,2635.53,Month-to-month,DSL,No,Mailed check,1,1,No,Yes,1
CUST-01453,48,78.91,3755.3,One year,Fiber optic,No,Electronic check,1,0,Yes,Yes,1
CUST-01454,20,31.61,644.37,One year,DSL,Yes,Credit card,1,1,Yes,No,0
CUST-01455,1,77.15,0.0,Month-to-month,No,Yes,Bank transfer,1,0,No,Yes,1
CUST-01456,64,26.32,,One year,Fiber optic,Yes,Mailed check,2,0,No,Yes,0
CUST-01457,28,92.07,2675.62,Month-to-month,Fiber optic,No,Electronic check,2,0,Yes,No,1
CUST-01458,27,53.22,1374.77,Month-to-month,No,No,Bank transfer,1,0,No,Yes,1
CUST-01459,5,62.66,308.73,One year,DSL,No,Bank transfer,0,0,No,Yes,0
CUST-01460,25,98.14,2497.65,Two year,DSL,Yes,Credit card,3,0,Yes,No,0
CUST-01461,12,32.82,395.42,Month-to-month,No,No,Mailed check,2,0,No,Yes,1
CUST-01462,25,30.07,760.06,Two year,DSL,No,Bank transfer,3,1,No,Yes,1
CUST-01463,2,50.41,81.27,Month-to-month,DSL,No,Electronic check,0,0,Yes,No,0
CUST-01464,25,90.96,2252.58,One year,Fiber optic,No,Electronic check,3,0,No,No,1
CUST-01465,72,27.02,1940.84,Month-to-month,Fiber optic,No,Bank transfer,2,0,Yes,Yes,1
CUST-01466,1,15.0,17.08,Two year,DSL,No,Electronic check,2,0,No,No,1
CUST-01467,72,53.72,3808.84,Two year,DSL,No,Bank transfer,1,1,No,No,0
CUST-01468,12,78.79,942.22,Month-to-month,DSL,Yes,Electronic check,2,0,Yes,Yes,1
CUST-01469,49,95.01,4733.75,Two year,Fiber optic,No,Bank transfer,3,0,No,Yes,1
CUST-01470,36,53.42,1902.2,Two year,No,Yes,Bank transfer,1,0,No,Yes,0
CUST-01471,20,54.71,1032.42,One year,No,Yes,Bank transfer,0,1,Yes,No,0
CUST-01472,32,93.85,2995.55,Month-to-month,Fiber optic,No,Electronic check,1,1,Yes,No,1
CUST-01473,50,18.26,877.09,Two year,DSL,No,Bank transfer,4,0,Yes,Yes,0
CUST-01474,12,55.29,596.53,Two year,No,Yes,Credit card,5,0,No,No,0
CUST-01475,9,69.76,634.8,Month-to-month,Fiber optic,No,Bank transfer,3,0,No,No,1
CUST-01476,26,76.23,1946.48,Two year,DSL,Yes,Mailed check,2,0,No,Yes,0
CUST-01477,39,52.25,2006.7,Month-to-month,No,No,Mailed check,1,0,Yes,No,1
CUST-01478,34,65.86,2246.95,Month-to-month,Fiber optic,No,Credit card,1,0,No,Yes,0
CUST-01479,38,15.0,493.34,Month-to-month,Fiber optic,No,Bank transfer,2,0,Yes,No,0
CUST-01480,13,48.54,543.99,One year,Fiber optic,No,Mailed check,1,0,Yes,Yes,0
CUST-01481,40,76.34,3087.05,One year,DSL,No,Bank transfer,0,0,No,No,1
CUST-01482,3,40.44,24.79,Month-to-month,DSL,No,Mailed check,0,0,Yes,No,1
CUST-01483,18,66.47,1147.71,Two year,Fiber optic,Yes,Electronic check,2,0,No,Yes,1
CUST-01484,1,76.17,0.0,Month-to-month,DSL,No,Electronic check,0,0,No,No,1
CUST-01485,9,56.44,483.62,Month-to-month,Fiber optic,No,Credit card,2,0,No,No,1
CUST-01486,10,69.26,714.02,Month-to-month,Fiber optic,No,Credit card,2,0,No,No,0
CUST-01487,12,40.93,496.8,One year,Fiber optic,Yes,Bank transfer,1,1,Yes,Yes,0
CUST-01488,28,59.83,1794.97,Two year,Fiber optic,Yes,Credit card,0,0,No,Yes,1
CUST-01489,11,80.26,937.16,One year,Fiber optic,Yes,Bank transfer,0,0,No,No,0
CUST-01490,14,68.92,918.38,Two year,No,No,Electronic check,2,1,No,No,1
CUST-01491,6,50.34,242.17,Month-to-month,Fiber optic,No,Electronic check,2,0,Yes,No,1
CUST-01492,11,70.61,911.99,Month-to-month,DSL,Yes,Mailed check,0,1,No,No,0
CUST-01493,6,82.87,,Month-to-month,DSL,No,Bank transfer,2,0,No,Yes,0
CUST-01494,1,15.0,44.47,Month-to-month,DSL,No,Electronic check,1,0,Yes,Yes,1
CUST-01495,22,93.98,2071.23,Month-to-month,DSL,Yes,Electronic check,1,0,No,Yes,1
CUST-01496,26,56.59,,One year,DSL,No,Bank transfer,2,0,No,No,0
CUST-01497,23,75.64,1665.55,Month-to-month,DSL,No,Mailed check,2,0,Yes,No,1
CUST-01498,14,94.93,1336.89,One year,Fiber optic,,Mailed check,1,0,Yes,No,0
CUST-01499,11,30.71,341.35,Month-to-month,No,,Mailed check,1,1,No,Yes,1
CUST-01500,47,47.26,2176.2,Month-to-month,DSL,Yes,Mailed check,2,0,Yes,No,1
CUST-01501,17,57.79,955.44,One year,Fiber optic,No,Electronic check,0,0,No,No,0
CUST-01502,15,45.41,756.85,Month-to-month,Fiber optic,Yes,Bank transfer,3,0,No,No,0
CUST-01503,1,108.37,102.11,Two year,DSL,Yes,Bank transfer,3,0,Yes,Yes,1
CUST-01504,10,43.58,539.37,One year,No,No,Electronic check,1,0,No,No,0
CUST-01505,11,51.11,475.19,Month-to-month,Fiber optic,No,Electronic check,4,0,No,No,1
CUST-01506,12,70.11,815.21,Two year,Fiber optic,No,Electronic check,0,0,No,No,0
CUST-01507,20,34.95,621.56,Month-to-month,Fiber optic,Yes,Credit card,0,0,No,No,1
CUST-01508,18,55.11,931.47,Month-to-month,DSL,No,Bank transfer,3,0,No,No,1
CUST-01509,22,72.94,1563.19,One year,Fiber optic,No,Bank transfer,3,0,Yes,Yes,0
CUST-01510,34,56.68,1942.83,Month-to-month,DSL,No,Bank transfer,1,0,Yes,Yes,1
CUST-01511,40,62.67,2519.95,Two year,No,No,Mailed check,2,0,Yes,No,1
CUST-01512,30,51.77,1519.04,Two year,Fiber optic,No,Electronic check,4,0,Yes,Yes,0
CUST-01513,72,27.14,1842.56,Two year,Fiber optic,No,Electronic check,0,0,No,Yes,0
CUST-01514,1,73.04,146.92,Month-to-month,DSL,Yes,Electronic check,1,0,Yes,Yes,0
CUST-01515,5,108.87,530.08,Month-to-month,Fiber optic,No,Credit card,1,0,No,Yes,1
CUST-01516,1,65.46,9.65,One year,Fiber optic,Yes,Bank transfer,0,0,Yes,No,1
CUST-01517,25,70.63,1779.54,Month-to-month,Fiber optic,Yes,Electronic check,1,0,Yes,Yes,0
CUST-01518,54,82.32,4455.4,Month-to-month,Fiber optic,Yes,Credit card,4,0,No,No,0
CUST-01519,6,33.27,183.47,Month-to-month,Fiber optic,Yes,Electronic check,4,0,Yes,No,1
CUST-01520,62,107.56,6676.32,Month-to-month,No,Yes,Mailed check,2,1,No,Yes,1
CUST-01521,1,70.06,12.31,Month-to-month,Fiber optic,Yes,Bank transfer,0,0,Yes,Yes,1
CUST-01522,65,105.8,6914.76,Two year,No,Yes,Credit card,1,0,No,No,0
CUST-01523,10,46.67,416.9,Two year,No,No,Electronic check,0,0,No,No,0
CUST-01524,2,110.45,190.62,Month-to-month,Fiber optic,Yes,Bank transfer,0,1,No,Yes,1
CUST-01525,15,84.38,1298.12,Month-to-month,DSL,No,Credit card,1,0,Yes,Yes,1
CUST-01526,7,78.83,611.98,Month-to-month,Fiber optic,Yes,Bank transfer,2,0,No,Yes,1
CUST-01527,8,70.85,646.09,Two year,No,No,Bank transfer,2,0,No,Yes,0
CUST-01528,8,58.79,523.08,Month-to-month,DSL,No,Mailed check,5,0,No,Yes,1
CUST-01529,38,95.01,3594.3,One year,Fiber optic,No,Bank transfer,5,0,Yes,No,1
CUST-01530,18,68.51,1156.11,Month-to-month,No,No,Credit card,3,0,Yes,No,1
CUST-01531,8,15.82,196.84,One year,Fiber optic,Yes,Bank transfer,2,0,Yes,No,0
CUST-01532,22,37.07,884.08,Month-to-month,Fiber optic,No,Credit card,3,0,Yes,Yes,1
CUST-01533,30,60.35,1777.02,One year,DSL,No,Bank transfer,1,0,No,No,0
CUST-01534,7,72.75,555.31,Month-to-month,DSL,No,Electronic check,1,0,Yes,Yes,1
CUST-01535,12,63.59,746.41,One year,Fiber optic,No,Mailed check,3,0,Yes,Yes,1
CUST-01536,3,95.47,361.49,Month-to-month,DSL,Yes,Electronic check,2,0,No,No,1
CUST-01537,4,16.22,39.15,One year,DSL,No,Mailed check,0,1,No,No,0
CUST-01538,27,68.59,1950.85,Two year,No,Yes,Credit card,0,0,No,Yes,0
CUST-01539,4,19.55,117.51,Month-to-month,DSL,No,Mailed check,1,0,No,No,1
CUST-01540,17,83.99,1517.75,Two year,No,Yes,Bank transfer,1,1,Yes,No,0
CUST-01541,29,62.64,1793.33,One year,No,No,Bank transfer,3,0,No,Yes,1
CUST-01542,2,75.49,171.23,Month-to-month,DSL,Yes,Electronic check,1,0,Yes,No,1
CUST-01543,20,43.4,819.59,Month-to-month,DSL,Yes,Mailed check,2,0,Yes,No,1
CUST-01544,7,96.99,721.11,Month-to-month,Fiber optic,No,Credit card,2,1,Yes,No,1
CUST-01545,72,91.04,6600.06,One year,Fiber optic,No,Credit card,3,0,Yes,Yes,0
CUST-01546,15,79.59,1313.68,One year,DSL,No,Bank transfer,1,0,Yes,Yes,0
CUST-01547,39,61.76,2432.82,Month-to-month,Fiber optic,Yes,Credit card,1,0,Yes,Yes,0
CUST-01548,19,79.5,1546.64,Month-to-month,DSL,Yes,Bank transfer,0,1,No,Yes,0
CUST-01549,1,47.33,23.79,Two year,No,No,Bank transfer,2,0,No,No,1
CUST-01550,24,86.39,2100.4,Two year,DSL,No,Bank transfer,0,1,No,Yes,0
CUST-01551,72,106.24,7630.07,Month-to-month,DSL,No,Electronic check,3,0,No,No,1
CUST-01552,22,91.77,2024.63,Two year,DSL,No,Electronic check,1,0,Yes,Yes,1
CUST-01553,41,46.76,1925.88,Month-to-month,No,No,Bank transfer,0,0,Yes,No,0
CUST-01554,51,74.04,3758.19,Month-to-month,Fiber optic,No,Bank transfer,3,0,Yes,Yes,1
CUST-01555,6,32.67,199.18,Two year,No,No,Bank transfer,3,0,Yes,Yes,0
CUST-01556,5,79.31,377.78,Month-to-month,Fiber optic,No,Credit card,2,1,No,No,1
CUST-01557,22,76.27,1658.85,Month-to-month,DSL,No,Bank transfer,0,0,No,Yes,1
CUST-01558,12,18.25,272.89,Month-to-month,DSL,No,Bank transfer,0,1,Yes,Yes,0
CUST-01559,43,35.96,1554.85,Two year,Fiber optic,No,Mailed check,1,0,Yes,Yes,0
CUST-01560,55,57.92,3203.04,Two year,Fiber optic,Yes,Mailed check,2,0,Yes,Yes,0
CUST-01561,10,57.48,501.92,Month-to-month,Fiber optic,Yes,Mailed check,1,1,Yes,No,1
CUST-01562,6,34.76,229.75,Month-to-month,DSL,Yes,Mailed check,2,0,Yes,No,1
CUST-01563,36,74.72,2716.6,Month-to-month,No,No,Bank transfer,0,0,No,Yes,1
CUST-01564,7,71.29,479.09,One year,DSL,Yes,Mailed check,4,0,Yes,No,1
CUST-01565,41,60.14,2570.13,Month-to-month,No,Yes,Credit card,2,0,No,No,1
CUST-01566,13,46.11,484.91,One year,DSL,No,Credit card,3,0,Yes,No,0
CUST-01567,26,91.22,2410.88,Month-to-month,Fiber optic,No,Mailed check,1,0,Yes,No,1
CUST-01568,2,106.39,248.41,Month-to-month,DSL,No,Electronic check,1,1,No,No,1
CUST-01569,23,52.91,1244.03,Month-to-month,Fiber optic,No,Credit card,2,0,No,Yes,1
CUST-01570,14,49.7,704.55,Month-to-month,Fiber optic,No,Credit card,2,0,Yes,Yes,1
CUST-01571,21,77.28,1650.42,Two year,Fiber optic,No,Mailed check,3,0,No,Yes,1
CUST-01572,4,56.05,267.61,Month-to-month,Fiber optic,No,Mailed check,0,0,Yes,Yes,1
CUST-01573,32,61.52,1932.19,Month-to-month,Fiber optic,No,Bank transfer,1,0,Yes,No,1
CUST-01574,47,83.49,3939.05,Month-to-month,Fiber optic,Yes,Credit card,2,1,No,No,0
CUST-01575,5,17.27,77.16,Month-to-month,No,No,Mailed check,1,0,No,No,0
CUST-01576,2,97.96,141.23,Month-to-month,DSL,Yes,Mailed check,2,0,Yes,Yes,0
CUST-01577,1,66.82,102.68,Month-to-month,Fiber optic,Yes,Bank transfer,2,1,Yes,No,0
CUST-01578,24,54.71,1284.89,Month-to-month,Fiber optic,No,Credit card,1,0,No,Yes,1
CUST-01579,22,62.77,1306.03,One year,Fiber optic,Yes,Mailed check,1,1,Yes,Yes,0
CUST-01580,18,64.06,,Month-to-month,Fiber optic,No,Bank transfer,1,0,Yes,Yes,1
CUST-01581,6,21.72,90.37,Month-to-month,DSL,No,Mailed check,1,0,No,No,0
CUST-01582,11,102.37,1177.53,Two year,DSL,No,Electronic check,4,1,No,Yes,1
CUST-01583,21,66.03,1394.36,Month-to-month,DSL,No,Electronic check,2,0,Yes,No,1
CUST-01584,16,76.08,1286.32,Month-to-month,DSL,No,Mailed check,3,0,No,Yes,1
CUST-01585,72,88.79,6359.46,Month-to-month,Fiber optic,Yes,Credit card,0,0,No,Yes,0
CUST-01586,3,39.47,162.12,Month-to-month,Fiber optic,No,Electronic check,1,0,Yes,No,0
CUST-01587,28,76.84,2293.41,One year,No,No,Bank transfer,1,0,No,Yes,1
CUST-01588,12,58.31,717.51,Month-to-month,Fiber optic,No,Mailed check,1,0,No,Yes,1
CUST-01589,13,86.17,1163.28,One year,DSL,No,Bank transfer,2,1,Yes,Yes,0
CUST-01590,30,15.0,484.68,Month-to-month,No,Yes,Electronic check,1,0,Yes,No,0
CUST-01591,28,62.52,1679.53,Month-to-month,No,Yes,Credit card,1,0,No,Yes,1
CUST-01592,72,49.93,3624.21,One year,Fiber optic,Yes,Bank transfer,1,0,No,Yes,0
CUST-01593,3,75.81,242.74,Month-to-month,Fiber optic,No,Electronic check,2,0,Yes,Yes,1
CUST-01594,2,76.75,140.51,One year,No,No,Electronic check,0,1,No,Yes,1
CUST-01595,30,47.31,1375.08,Month-to-month,Fiber optic,No,Electronic check,2,1,No,Yes,1
CUST-01596,20,47.2,978.61,One year,No,No,Bank transfer,2,1,No,No,0
CUST-01597,7,62.23,387.01,Month-to-month,DSL,No,Electronic check,2,0,No,No,0
CUST-01598,1,42.58,149.27,Two year,DSL,No,Mailed check,4,0,Yes,Yes,0
CUST-01599,2,86.05,177.81,Month-to-month,Fiber optic,Yes,Electronic check,1,0,Yes,No,1
CUST-01600,53,55.77,2894.64,Two year,Fiber optic,Yes,Mailed check,2,0,No,No,0
CUST-01601,5,15.0,49.3,Month-to-month,No,No,Credit card,1,0,Yes,No,1
CUST-01602,9,55.63,486.76,One year,No,No,Mailed check,3,1,No,Yes,1
CUST-01603,6,39.04,354.84,Month-to-month,Fiber optic,No,Credit card,1,0,Yes,Yes,0
CUST-01604,10,24.22,197.95,Two year,DSL,Yes,Credit card,4,1,Yes,No,0
CUST-01605,1,34.06,28.25,Month-to-month,No,No,Mailed check,0,1,Yes,Yes,1
CUST-01606,17,67.74,1124.61,Month-to-month,Fiber optic,Yes,Credit card,2,1,No,Yes,1
CUST-01607,1,98.22,123.18,Month-to-month,DSL,Yes,Mailed check,0,0,No,No,0
CUST-01608,38,72.83,2741.43,Month-to-month,Fiber optic,No,Bank transfer,2,1,No,Yes,0
CUST-01609,6,49.84,242.07,Month-to-month,Fiber optic,Yes,Credit card,2,0,Yes,Yes,0
CUST-01610,18,76.4,1365.39,Two year,Fiber optic,Yes,Mailed check,0,0,Yes,Yes,0
CUST-01611,50,53.52,2661.17,Two year,Fiber optic,Yes,Credit card,3,0,No,No,0
CUST-01612,25,47.63,1161.26,Month-to-month,DSL,Yes,Electronic check,4,0,Yes,Yes,1
CUST-01613,18,36.14,623.6,Two year,No,No,Mailed check,1,0,No,No,0
CUST-01614,9,21.2,250.07,Month-to-month,Fiber optic,No,Electronic check,2,0,No,No,1
CUST-01615,9,55.25,481.28,Month-to-month,Fiber optic,Yes,Credit card,2,0,Yes,Yes,1
CUST-01616,26,68.95,1736.03,One year,DSL,Yes,Credit card,0,1,No,Yes,1
CUST-01617,72,62.58,,One year,Fiber optic,Yes,Bank transfer,1,0,Yes,Yes,0
CUST-01618,26,54.6,1422.34,Two year,DSL,No,Mailed check,1,0,No,No,0
CUST-01619,19,41.36,718.96,Month-to-month,DSL,Yes,Electronic check,3,0,Yes,Yes,1
CUST-01620,31,80.21,2567.69,One year,Fiber optic,No,Bank transfer,0,0,Yes,No,1
CUST-01621,15,32.07,524.45,Month-to-month,DSL,Yes,Credit card,3,0,No,Yes,1
CUST-01622,1,84.4,155.91,Month-to-month,Fiber optic,,Credit card,0,0,No,Yes,1
CUST-01623,19,39.94,778.55,Month-to-month,DSL,No,Bank transfer,2,1,No,Yes,0
CUST-01624,72,46.19,3220.93,Two year,Fiber optic,No,Electronic check,2,0,No,No,1
CUST-01625,4,28.33,190.09,Two year,DSL,Yes,Credit card,2,0,No,Yes,1
CUST-01626,28,52.46,1425.84,One year,DSL,No,Credit card,1,0,Yes,Yes,0
CUST-01627,5,89.38,407.8,Month-to-month,DSL,No,Mailed check,0,0,No,No,0
CUST-01628,18,77.89,1409.85,Month-to-month,No,No,Bank transfer,4,0,No,No,1
CUST-01629,2,89.46,247.83,Month-to-month,No,No,Credit card,0,0,Yes,No,1
CUST-01630,14,78.05,1145.41,Month-to-month,DSL,No,Electronic check,2,1,No,No,0
CUST-01631,33,37.41,1279.79,Month-to-month,Fiber optic,No,Mailed check,0,0,No,No,0
CUST-01632,10,56.73,551.71,One year,Fiber optic,Yes,Bank transfer,0,0,Yes,Yes,0
CUST-01633,26,45.5,1166.49,Month-to-month,No,No,Electronic check,4,0,No,Yes,1
CUST-01634,38,98.26,3751.34,Month-to-month,Fiber optic,No,Credit card,2,0,Yes,No,1
CUST-01635,62,35.08,2168.47,Month-to-month,Fiber optic,Yes,Bank transfer,1,0,Yes,Yes,1
CUST-01636,6,87.34,568.52,Month-to-month,DSL,Yes,Bank transfer,1,0,Yes,No,1
CUST-01637,12,87.32,1089.39,Month-to-month,Fiber optic,Yes,Electronic check,1,0,No,Yes,0
CUST-01638,3,110.74,361.79,Two year,No,No,Bank transfer,0,0,Yes,Yes,0
CUST-01639,72,54.76,3816.27,One year,Fiber optic,No,Electronic check,3,0,No,Yes,0
CUST-01640,62,82.81,5140.5,Two year,DSL,No,Credit card,0,0,No,Yes,0
CUST-01641,18,122.04,2191.3,Month-to-month,DSL,Yes,Mailed check,0,0,No,No,0
CUST-01642,44,49.56,2189.0,Month-to-month,Fiber optic,No,Electronic check,2,0,Yes,Yes,1
CUST-01643,17,26.62,414.89,Month-to-month,Fiber optic,No,Mailed check,4,0,No,Yes,1
CUST-01644,23,18.0,347.75,Two year,Fiber optic,No,Bank transfer,1,0,No,No,1
CUST-01645,2,82.82,188.79,One year,No,No,Electronic check,1,0,No,Yes,1
CUST-01646,33,17.92,573.59,Month-to-month,DSL,No,Credit card,1,0,No,No,0
CUST-01647,3,55.69,195.81,Month-to-month,DSL,No,Electronic check,0,0,No,No,1
CUST-01648,41,75.93,3079.7,Month-to-month,No,No,Electronic check,3,0,No,No,1
CUST-01649,36,69.63,2577.45,One year,DSL,No,Electronic check,0,0,Yes,No,0
CUST-01650,29,75.64,2243.5,Two year,DSL,No,Mailed check,1,1,Yes,Yes,0
CUST-01651,1,70.56,85.4,One year,Fiber optic,No,Mailed check,2,0,Yes,No,1
CUST-01652,8,96.97,,Month-to-month,No,Yes,Bank transfer,2,0,Yes,No,0
CUST-01653,7,41.19,330.97,Month-to-month,DSL,,Bank transfer,1,1,No,No,1
CUST-01654,10,48.08,500.38,Month-to-month,No,Yes,Bank transfer,0,1,No,Yes,0
CUST-01655,2,45.68,,Month-to-month,Fiber optic,No,Bank transfer,3,0,No,No,1
CUST-01656,66,85.75,5711.96,Month-to-month,DSL,No,Electronic check,2,0,No,No,0
CUST-01657,19,87.51,1734.02,One year,Fiber optic,Yes,Mailed check,2,0,No,No,0
CUST-01658,8,76.28,547.62,One year,Fiber optic,Yes,Mailed check,3,0,Yes,Yes,1
CUST-01659,12,94.59,1082.53,Month-to-month,Fiber optic,No,Mailed check,3,0,No,Yes,1
CUST-01660,14,35.55,458.67,Two year,Fiber optic,No,Mailed check,1,1,Yes,No,0
CUST-01661,22,106.68,2271.85,Month-to-month,No,No,Bank transfer,3,0,Yes,Yes,1
CUST-01662,17,103.08,1749.24,Month-to-month,DSL,No,Electronic check,1,0,No,Yes,1
CUST-01663,60,83.39,5033.44,Month-to-month,Fiber optic,No,Mailed check,3,0,Yes,No,1
CUST-01664,16,109.54,1751.65,Month-to-month,Fiber optic,No,Credit card,1,0,Yes,Yes,1
CUST-01665,72,23.58,1671.37,Month-to-month,Fiber optic,No,Electronic check,3,0,No,Yes,1
CUST-01666,45,51.89,2391.32,Month-to-month,Fiber optic,Yes,Credit card,2,0,Yes,Yes,1
CUST-01667,5,46.62,240.11,Month-to-month,DSL,No,Electronic check,3,0,Yes,Yes,0
CUST-01668,64,83.04,5331.52,Two year,Fiber optic,Yes,Electronic check,0,0,Yes,Yes,0
CUST-01669,2,38.75,135.2,Month-to-month,Fiber optic,No,Electronic check,0,1,Yes,Yes,1
CUST-01670,40,83.94,3351.33,Month-to-month,DSL,No,Credit card,1,1,Yes,Yes,1
CUST-01671,11,99.26,1194.91,Month-to-month,No,No,Mailed check,1,0,No,No,1
CUST-01672,50,82.38,4096.61,One year,No,Yes,Mailed check,1,1,Yes,No,0
CUST-01673,48,72.09,3560.4,Month-to-month,Fiber optic,No,Credit card,2,0,No,Yes,1
CUST-01674,39,40.3,1523.09,Two year,DSL,Yes,Mailed check,1,0,Yes,Yes,0
CUST-01675,37,43.83,1647.54,Month-to-month,Fiber optic,Yes,Bank transfer,1,0,No,Yes,1
CUST-01676,8,96.24,737.8,Month-to-month,DSL,Yes,Mailed check,3,0,No,No,0
CUST-01677,2,84.48,224.95,One year,DSL,No,Bank transfer,1,0,No,No,0
CUST-01678,12,64.02,744.38,Month-to-month,Fiber optic,No,Bank transfer,2,0,No,Yes,1
CUST-01679,4,54.55,232.75,Month-to-month,DSL,No,Bank transfer,3,0,No,Yes,1
CUST-01680,28,15.0,387.47,Month-to-month,DSL,No,Credit card,2,0,Yes,No,0
CUST-01681,10,38.23,429.15,One year,DSL,No,Mailed check,1,0,No,No,1
CUST-01682,72,112.79,8087.77,Month-to-month,DSL,No,Mailed check,0,0,No,Yes,0
CUST-01683,24,32.99,875.9,Month-to-month,DSL,No,Credit card,4,0,Yes,No,1
CUST-01684,41,69.74,2809.42,Two year,No,No,Credit card,1,1,Yes,No,0
CUST-01685,3,90.19,203.28,Month-to-month,DSL,No,Mailed check,0,0,Yes,No,1
CUST-01686,47,33.63,1628.04,Two year,DSL,No,Credit card,2,0,No,Yes,1
CUST-01687,61,69.62,4217.1,One year,DSL,No,Credit card,1,0,Yes,No,1
CUST-01688,16,88.45,1414.8,Month-to-month,No,No,Bank transfer,3,0,Yes,Yes,1
CUST-01689,22,65.31,1420.76,Month-to-month,Fiber optic,Yes,Credit card,1,0,Yes,No,1
CUST-01690,34,136.71,4582.51,Month-to-month,Fiber optic,Yes,Bank transfer,1,0,No,Yes,1
CUST-01691,4,23.29,89.29,One year,No,No,Electronic check,0,0,Yes,Yes,1
CUST-01692,16,91.47,1526.74,One year,Fiber optic,Yes,Bank transfer,1,0,Yes,No,1
CUST-01693,12,60.68,778.32,One year,DSL,Yes,Bank transfer,0,0,No,Yes,0
CUST-01694,3,84.3,264.48,Two year,DSL,No,Credit card,2,0,No,Yes,0
CUST-01695,10,76.03,815.94,One year,Fiber optic,Yes,Mailed check,1,0,No,Yes,0
CUST-01696,1,46.67,,Month-to-month,DSL,No,Electronic check,1,0,No,Yes,1
CUST-01697,1,70.72,54.45,Month-to-month,Fiber optic,No,Electronic check,1,0,Yes,Yes,1
CUST-01698,3,18.55,75.45,Two year,DSL,No,Electronic check,2,0,Yes,No,0
CUST-01699,72,80.08,5759.32,Month-to-month,Fiber optic,Yes,Mailed check,1,1,Yes,Yes,0
CUST-01700,19,72.45,1364.28,Month-to-month,DSL,Yes,Electronic check,1,0,No,Yes,0
CUST-01701,72,80.97,5769.56,One year,DSL,No,Electronic check,1,0,Yes,Yes,0
CUST-01702,13,91.45,1084.82,Month-to-month,Fiber optic,Yes,Mailed check,2,0,No,Yes,1
CUST-01703,8,74.19,634.42,Two year,No,Yes,Electronic check,0,0,No,Yes,0
CUST-01704,16,68.7,1111.4,One year,Fiber optic,Yes,Credit card,3,1,Yes,Yes,1
CUST-01705,13,42.97,603.75,Month-to-month,Fiber optic,Yes,Credit card,1,0,Yes,Yes,1
CUST-01706,2,47.19,72.53,Two year,DSL,Yes,Bank transfer,1,0,Yes,Yes,0
CUST-01707,24,94.67,2236.4,Month-to-month,DSL,No,Bank transfer,1,1,Yes,No,1
CUST-01708,5,100.91,504.87,Month-to-month,DSL,Yes,Bank transfer,3,1,Yes,No,0
CUST-01709,23,59.05,1400.8,Month-to-month,DSL,Yes,Credit card,3,0,No,Yes,1
CUST-01710,25,66.15,1642.18,Month-to-month,DSL,No,Credit card,0,0,Yes,Yes,1
CUST-01711,3,42.38,167.24,Month-to-month,DSL,No,Credit card,0,0,Yes,No,1
CUST-01712,1,94.32,44.0,Month-to-month,Fiber optic,Yes,Bank transfer,2,0,Yes,Yes,1
CUST-01713,36,81.64,2930.8,Month-to-month,DSL,Yes,Bank transfer,3,1,No,No,1
CUST-01714,14,113.53,1585.92,Month-to-month,Fiber optic,No,Bank transfer,1,0,No,Yes,1
CUST-01715,1,43.04,104.36,One year,Fiber optic,No,Bank transfer,0,0,No,Yes,1
CUST-01716,72,55.55,4009.97,Two year,Fiber optic,No,Bank transfer,0,0,No,No,1
CUST-01717,1,70.79,158.09,Month-to-month,Fiber optic,No,Bank transfer,1,0,No,No,1
CUST-01718,28,81.16,2205.16,Month-to-month,DSL,Yes,Credit card,0,0,Yes,Yes,0
